panelist_id,year_of_birth,country,has_ios,has_android,compliance_band,data_quality_band
P013189,1994,Country 1,FALSE,TRUE,High,Medium
P013190,2008,Country 2,TRUE,FALSE,High,High
P013191,2000,Country 1,FALSE,TRUE,High,High
P013192,1988,Country 3,FALSE,TRUE,High,High
P013193,1997,Country 1,TRUE,FALSE,Low,High
P013194,1994,Country 1,FALSE,TRUE,High,Low
P013195,2001,Country 1,FALSE,TRUE,High,Low
P013196,1978,Country 2,FALSE,TRUE,Low,Medium
P013197,1968,Country 3,FALSE,TRUE,High,Medium
P013198,1970,Country 3,TRUE,FALSE,High,High
P013199,1995,Country 1,TRUE,TRUE,High,Low
P013200,2001,Country 1,FALSE,TRUE,High,High
P013201,1990,Country 3,TRUE,FALSE,High,High
P013202,2007,Country 1,TRUE,FALSE,High,High
P013203,1972,Country 2,FALSE,TRUE,Low,High
P013204,1996,Country 1,TRUE,FALSE,High,High
P013205,1978,Country 1,FALSE,TRUE,High,High
P013206,1986,Country 1,FALSE,TRUE,Medium,Medium
P013207,2001,Country 1,FALSE,TRUE,High,Low
P013208,2001,Country 3,FALSE,TRUE,Medium,Medium
P013209,1990,Country 2,TRUE,TRUE,High,High
P013210,1982,Country 3,FALSE,TRUE,High,Low
P013211,1982,Country 2,FALSE,TRUE,High,High
P013212,1984,Country 1,FALSE,TRUE,High,High
P013213,2000,Country 2,FALSE,TRUE,High,High
P013214,1976,Country 1,FALSE,TRUE,High,High
P013215,1970,Country 3,FALSE,TRUE,High,Medium
P013216,1995,Country 1,FALSE,TRUE,Low,High
P013217,2001,Country 3,TRUE,FALSE,High,High
P013218,1991,Country 2,FALSE,TRUE,High,High
P013219,1975,Country 2,FALSE,TRUE,High,High
P013220,2006,Country 2,FALSE,TRUE,High,High
P013221,1995,Country 2,FALSE,TRUE,High,Medium
P013222,2001,Country 2,FALSE,TRUE,High,High
P013223,1998,Country 2,FALSE,TRUE,Medium,Medium
P013224,2001,Country 1,FALSE,TRUE,Low,High
P013225,2006,Country 2,FALSE,TRUE,High,Medium
P013226,2008,Country 1,FALSE,TRUE,Low,Medium
P013227,1999,Country 2,TRUE,FALSE,Low,High
P013228,1999,Country 2,TRUE,FALSE,High,High
P013229,2008,Country 1,FALSE,TRUE,High,High
P013230,1990,Country 2,FALSE,TRUE,High,High
P013231,1992,Country 1,FALSE,TRUE,High,Medium
P013232,1989,Country 2,FALSE,TRUE,Medium,Low
P013233,1995,Country 2,FALSE,TRUE,High,Medium
P013234,1965,Country 2,TRUE,FALSE,High,High
P013235,1980,Country 2,FALSE,TRUE,High,High
P013236,1999,Country 1,TRUE,FALSE,Medium,Low
P013237,1996,Country 1,FALSE,TRUE,High,High
P013238,1985,Country 2,TRUE,FALSE,High,High
P013239,2001,Country 1,TRUE,FALSE,High,High
P013240,1997,Country 1,FALSE,TRUE,High,Medium
P013241,1990,Country 1,FALSE,TRUE,High,Low
P013242,1987,Country 1,FALSE,TRUE,Low,High
P013243,1962,Country 3,TRUE,FALSE,High,High
P013244,2001,Country 1,FALSE,TRUE,High,Low
P013245,2003,Country 1,TRUE,FALSE,High,Medium
P013246,1990,Country 3,FALSE,TRUE,High,Medium
P013247,2004,Country 3,FALSE,TRUE,High,High
P013248,2003,Country 1,FALSE,TRUE,High,High
P013249,1969,Country 3,FALSE,TRUE,High,Medium
P013250,2006,Country 1,FALSE,TRUE,Medium,High
P013251,1999,Country 2,FALSE,TRUE,High,Medium
P013252,2003,Country 1,FALSE,TRUE,High,High
P013253,1991,Country 1,FALSE,TRUE,High,High
P013254,2008,Country 1,FALSE,TRUE,High,High
P013255,1991,Country 2,TRUE,FALSE,High,High
P013256,2008,Country 1,FALSE,TRUE,High,Low
P013257,1990,Country 1,FALSE,TRUE,Low,High
P013258,1988,Country 2,FALSE,TRUE,High,Low
P013259,2003,Country 1,FALSE,TRUE,High,High
P013260,1996,Country 3,FALSE,TRUE,Low,High
P013261,2000,Country 1,FALSE,TRUE,Low,Medium
P013262,1998,Country 1,FALSE,TRUE,High,High
P013263,1996,Country 1,FALSE,TRUE,Low,Medium
P013264,2008,Country 1,FALSE,TRUE,High,Medium
P013265,1997,Country 1,FALSE,TRUE,High,High
P013266,1994,Country 2,TRUE,FALSE,High,High
P013267,2008,Country 2,TRUE,FALSE,High,High
P013268,1978,Country 1,FALSE,TRUE,Low,High
P013269,1996,Country 1,FALSE,TRUE,High,Low
P013270,1987,Country 2,FALSE,TRUE,High,Low
P013271,1981,Country 1,TRUE,FALSE,High,High
P013272,2000,Country 2,FALSE,TRUE,High,High
P013273,2005,Country 3,FALSE,TRUE,High,High
P013274,1991,Country 1,FALSE,TRUE,Low,High
P013275,1990,Country 2,FALSE,TRUE,High,High
P013276,1997,Country 3,TRUE,FALSE,High,Medium
P013277,1997,Country 2,TRUE,TRUE,High,Medium
P013278,2000,Country 3,FALSE,TRUE,Low,High
P013279,1984,Country 1,TRUE,FALSE,High,High
P013280,1990,Country 2,FALSE,TRUE,Low,High
P013281,2002,Country 1,FALSE,TRUE,Medium,Low
P013282,1983,Country 1,FALSE,TRUE,High,High
P013283,2003,Country 3,FALSE,TRUE,Medium,Low
P013284,2008,Country 1,FALSE,TRUE,High,Low
P013285,1979,Country 3,TRUE,FALSE,High,High
P013286,2006,Country 2,TRUE,FALSE,Medium,High
P013287,1992,Country 3,FALSE,TRUE,High,High
P013288,1992,Country 3,FALSE,TRUE,High,Medium
P013289,1990,Country 2,TRUE,FALSE,High,High
P013290,1990,Country 3,FALSE,TRUE,Medium,Low
P013291,2002,Country 2,TRUE,FALSE,High,High
P013292,2005,Country 2,FALSE,TRUE,High,High
P013293,1964,Country 2,FALSE,TRUE,High,High
P013294,2005,Country 1,FALSE,TRUE,High,High
P013295,2001,Country 1,FALSE,TRUE,High,High
P013296,1995,Country 1,FALSE,TRUE,High,High
P013297,1996,Country 1,FALSE,TRUE,High,Low
P013298,1998,Country 1,FALSE,TRUE,Medium,Medium
P013299,2003,Country 2,FALSE,TRUE,High,Medium
P013300,1972,Country 2,TRUE,TRUE,High,High
P013301,1981,Country 2,FALSE,TRUE,Medium,High
P013302,1984,Country 3,FALSE,TRUE,High,Medium
P013303,1991,Country 3,FALSE,TRUE,Low,High
P013304,1984,Country 3,FALSE,TRUE,High,High
P013305,1999,Country 2,FALSE,TRUE,High,High
P013306,1999,Country 1,FALSE,TRUE,High,High
P013307,1973,Country 3,TRUE,FALSE,High,Medium
P013308,2006,Country 1,FALSE,TRUE,High,Medium
P013309,2002,Country 1,TRUE,FALSE,High,Medium
P013310,1993,Country 1,FALSE,TRUE,High,High
P013311,1982,Country 2,TRUE,FALSE,Medium,High
P013312,1986,Country 2,FALSE,TRUE,High,Medium
P013313,2000,Country 1,FALSE,TRUE,Low,High
P013314,1993,Country 2,FALSE,TRUE,Medium,Medium
P013315,1996,Country 1,TRUE,FALSE,Low,High
P013316,2004,Country 1,TRUE,FALSE,High,High
P013317,1995,Country 1,TRUE,FALSE,High,High
P013318,1996,Country 1,FALSE,TRUE,Low,High
P013319,1998,Country 2,FALSE,TRUE,High,High
P013320,2007,Country 1,FALSE,TRUE,High,Medium
P013321,2001,Country 1,TRUE,TRUE,High,High
P013322,1980,Country 1,FALSE,TRUE,Low,High
P013323,1984,Country 2,TRUE,FALSE,High,High
P013324,1997,Country 3,TRUE,FALSE,High,High
P013325,1990,Country 2,FALSE,TRUE,High,Medium
P013326,2000,Country 2,FALSE,TRUE,High,High
P013327,2008,Country 3,TRUE,FALSE,High,High
P013328,1989,Country 1,FALSE,TRUE,High,Medium
P013329,1977,Country 1,FALSE,TRUE,High,High
P013330,1996,Country 2,FALSE,TRUE,High,High
P013331,2008,Country 1,TRUE,FALSE,High,High
P013332,1977,Country 1,FALSE,TRUE,Low,High
P013333,2006,Country 1,FALSE,TRUE,High,Medium
P013334,2008,Country 1,TRUE,FALSE,High,High
P013335,2002,Country 2,FALSE,TRUE,High,High
P013336,2008,Country 1,TRUE,FALSE,High,High
P013337,2002,Country 1,FALSE,TRUE,High,High
P013338,1991,Country 3,TRUE,FALSE,High,High
P013339,1978,Country 2,FALSE,TRUE,High,High
P013340,2003,Country 1,TRUE,FALSE,Low,High
P013341,1996,Country 1,FALSE,TRUE,High,High
P013342,1999,Country 1,FALSE,TRUE,Low,Medium
P013343,2000,Country 1,FALSE,TRUE,High,Low
P013344,2004,Country 1,FALSE,TRUE,High,Low
P013345,1993,Country 1,FALSE,TRUE,High,Low
P013346,1985,Country 3,FALSE,TRUE,High,Medium
P013347,1981,Country 3,TRUE,FALSE,High,High
P013348,1995,Country 2,FALSE,TRUE,Medium,Medium
P013349,1990,Country 2,FALSE,TRUE,High,Medium
P013350,2002,Country 2,FALSE,TRUE,High,High
P013351,1993,Country 2,TRUE,FALSE,High,High
P013352,1982,Country 3,FALSE,TRUE,High,High
P013353,2000,Country 2,FALSE,TRUE,Low,High
P013354,2000,Country 2,FALSE,TRUE,High,High
P013355,1974,Country 3,FALSE,TRUE,High,Medium
P013356,1982,Country 2,FALSE,TRUE,High,High
P013357,1992,Country 1,FALSE,TRUE,High,High
P013358,2005,Country 1,TRUE,TRUE,High,High
P013359,2003,Country 1,TRUE,FALSE,High,High
P013360,1997,Country 1,FALSE,TRUE,High,High
P013361,1978,Country 1,FALSE,TRUE,High,High
P013362,2004,Country 1,FALSE,TRUE,High,High
P013363,1992,Country 1,FALSE,TRUE,High,High
P013364,1994,Country 3,TRUE,FALSE,Medium,Medium
P013365,1997,Country 1,TRUE,FALSE,High,Low
P013366,1995,Country 1,FALSE,TRUE,High,High
P013367,2008,Country 1,TRUE,FALSE,Low,Medium
P013368,1998,Country 1,FALSE,TRUE,Low,Medium
P013369,1991,Country 2,FALSE,TRUE,High,High
P013370,2008,Country 2,FALSE,TRUE,High,High
P013371,1998,Country 1,FALSE,TRUE,High,High
P013372,2001,Country 2,FALSE,TRUE,High,High
P013373,2007,Country 1,FALSE,TRUE,High,High
P013374,1995,Country 2,FALSE,TRUE,High,Low
P013375,1986,Country 3,FALSE,TRUE,High,High
P013376,2008,Country 3,FALSE,TRUE,High,High
P013377,1999,Country 1,FALSE,TRUE,High,High
P013378,1987,Country 2,FALSE,TRUE,High,Medium
P013379,1969,Country 2,FALSE,TRUE,High,Medium
P013380,1997,Country 3,FALSE,TRUE,Low,Low
P013381,1992,Country 1,FALSE,TRUE,High,High
P013382,1984,Country 1,FALSE,TRUE,Medium,High
P013383,2003,Country 1,FALSE,TRUE,High,Low
P013384,1997,Country 1,FALSE,TRUE,High,High
P013385,1996,Country 2,TRUE,FALSE,High,High
P013386,1996,Country 1,FALSE,TRUE,High,High
P013387,1997,Country 1,TRUE,FALSE,High,Low
P013388,2006,Country 3,FALSE,TRUE,High,High
P013389,1997,Country 2,FALSE,TRUE,High,High
P013390,1996,Country 3,FALSE,TRUE,High,Medium
P013391,1993,Country 2,FALSE,TRUE,High,High
P013392,1965,Country 3,FALSE,TRUE,High,High
P013393,2002,Country 2,TRUE,FALSE,High,High
P013394,2008,Country 1,FALSE,TRUE,High,Low
P013395,2000,Country 1,TRUE,FALSE,High,Low
P013396,2000,Country 3,FALSE,TRUE,High,High
P013397,1984,Country 1,FALSE,TRUE,Medium,Medium
P013398,1983,Country 1,FALSE,TRUE,High,High
P013399,1972,Country 2,TRUE,TRUE,High,Medium
P013400,1997,Country 1,FALSE,TRUE,High,High
P013401,2002,Country 1,FALSE,TRUE,High,Medium
P013402,2002,Country 1,FALSE,TRUE,High,Low
P013403,1982,Country 1,FALSE,TRUE,Medium,High
P013404,1999,Country 2,FALSE,TRUE,High,High
P013405,2006,Country 1,TRUE,FALSE,High,High
P013406,1995,Country 2,TRUE,FALSE,High,High
P013407,2002,Country 1,FALSE,TRUE,Medium,High
P013408,1977,Country 2,FALSE,TRUE,Medium,High
P013409,2003,Country 1,FALSE,TRUE,High,High
P013410,1999,Country 1,FALSE,TRUE,High,Low
P013411,1996,Country 3,FALSE,TRUE,High,High
P013412,2000,Country 1,FALSE,TRUE,Low,High
P013413,1999,Country 2,TRUE,FALSE,High,High
P013414,1995,Country 1,FALSE,TRUE,High,High
P013415,1996,Country 1,TRUE,TRUE,High,High
P013416,1987,Country 1,FALSE,TRUE,High,High
P013417,1990,Country 3,FALSE,TRUE,High,High
P013418,1999,Country 1,FALSE,TRUE,High,High
P013419,2001,Country 1,FALSE,TRUE,High,Medium
P013420,1994,Country 2,FALSE,TRUE,Low,High
P013421,1993,Country 1,FALSE,TRUE,High,High
P013422,1955,Country 2,FALSE,TRUE,High,High
P013423,1994,Country 3,TRUE,FALSE,High,Low
P013424,1990,Country 2,FALSE,TRUE,High,High
P013425,2002,Country 1,TRUE,FALSE,High,High
P013426,2006,Country 1,FALSE,TRUE,Medium,Medium
P013427,1971,Country 3,FALSE,TRUE,High,High
P013428,1993,Country 2,FALSE,TRUE,High,Low
P013429,1998,Country 1,FALSE,TRUE,High,Medium
P013430,1987,Country 3,FALSE,TRUE,High,High
P013431,1990,Country 3,TRUE,FALSE,High,Low
P013432,1994,Country 1,FALSE,TRUE,High,Medium
P013433,2008,Country 1,TRUE,FALSE,High,High
P013434,1992,Country 2,FALSE,TRUE,High,Low
P013435,1997,Country 3,FALSE,TRUE,Low,Medium
P013436,1998,Country 2,FALSE,TRUE,High,High
P013437,1984,Country 1,FALSE,TRUE,Low,Low
P013438,1967,Country 1,FALSE,TRUE,High,High
P013439,2006,Country 1,FALSE,TRUE,High,High
P013440,1997,Country 1,FALSE,TRUE,High,High
P013441,2001,Country 2,FALSE,TRUE,High,Low
P013442,1981,Country 1,FALSE,TRUE,High,High
P013443,2004,Country 1,TRUE,FALSE,High,Medium
P013444,1959,Country 3,FALSE,TRUE,High,Medium
P013445,2008,Country 1,FALSE,TRUE,High,High
P013446,1999,Country 1,TRUE,TRUE,High,Medium
P013447,1987,Country 3,FALSE,TRUE,High,High
P013448,1997,Country 1,FALSE,TRUE,Medium,Medium
P013449,1986,Country 3,TRUE,FALSE,High,High
P013450,2008,Country 1,FALSE,TRUE,High,Medium
P013451,1995,Country 1,FALSE,TRUE,High,Medium
P013452,1995,Country 2,FALSE,TRUE,High,Medium
P013453,1983,Country 1,FALSE,TRUE,High,Medium
P013454,1972,Country 2,TRUE,FALSE,High,High
P013455,2000,Country 1,TRUE,FALSE,High,High
P013456,1993,Country 2,FALSE,TRUE,High,High
P013457,2006,Country 1,TRUE,TRUE,Medium,High
P013458,1994,Country 2,FALSE,TRUE,High,High
P013459,1983,Country 2,FALSE,TRUE,High,High
P013460,1978,Country 2,FALSE,TRUE,High,High
P013461,2002,Country 1,FALSE,TRUE,High,Low
P013462,1989,Country 2,FALSE,TRUE,High,High
P013463,1990,Country 2,FALSE,TRUE,High,High
P013464,2004,Country 1,FALSE,TRUE,High,High
P013465,1976,Country 2,FALSE,TRUE,High,High
P013466,2000,Country 1,TRUE,TRUE,High,High
P013467,2003,Country 1,FALSE,TRUE,High,Low
P013468,1995,Country 2,TRUE,FALSE,High,High
P013469,2000,Country 1,FALSE,TRUE,High,Low
P013470,2000,Country 1,FALSE,TRUE,High,Medium
P013471,2002,Country 2,FALSE,TRUE,High,High
P013472,1997,Country 2,FALSE,TRUE,High,Medium
P013473,1993,Country 1,TRUE,FALSE,Medium,High
P013474,2003,Country 1,FALSE,TRUE,High,High
P013475,1998,Country 1,TRUE,FALSE,High,High
P013476,1991,Country 2,TRUE,FALSE,High,High
P013477,2000,Country 1,FALSE,TRUE,Medium,High
P013478,2005,Country 2,TRUE,FALSE,High,High
P013479,1986,Country 2,TRUE,FALSE,High,High
P013480,1986,Country 3,TRUE,FALSE,High,High
P013481,1986,Country 1,TRUE,FALSE,High,High
P013482,2002,Country 1,FALSE,TRUE,High,High
P013483,1990,Country 1,FALSE,TRUE,High,High
P013484,2002,Country 1,FALSE,TRUE,High,Medium
P013485,2001,Country 1,FALSE,TRUE,High,High
P013486,1996,Country 3,FALSE,TRUE,High,Low
P013487,1999,Country 1,FALSE,TRUE,High,High
P013488,2007,Country 1,FALSE,TRUE,Low,Low
P013489,1990,Country 2,FALSE,TRUE,High,High
P013490,1973,Country 3,TRUE,FALSE,High,High
P013491,1995,Country 1,FALSE,TRUE,Medium,High
P013492,1992,Country 2,FALSE,TRUE,High,Low
P013493,2006,Country 3,FALSE,TRUE,High,High
P013494,1992,Country 1,FALSE,TRUE,Medium,High
P013495,1981,Country 2,FALSE,TRUE,High,High
P013496,2008,Country 1,FALSE,TRUE,Medium,Medium
P013497,2000,Country 1,FALSE,TRUE,Low,High
P013498,1989,Country 1,FALSE,TRUE,High,Medium
P013499,1979,Country 1,FALSE,TRUE,High,Low
P013500,2002,Country 2,FALSE,TRUE,High,High
P013501,1984,Country 3,TRUE,FALSE,High,Medium
P013502,1989,Country 1,FALSE,TRUE,Medium,Medium
P013503,1989,Country 2,TRUE,FALSE,High,Low
P013504,1999,Country 1,FALSE,TRUE,High,Low
P013505,1994,Country 1,TRUE,FALSE,High,High
P013506,1995,Country 2,FALSE,TRUE,High,High
P013507,1985,Country 1,FALSE,TRUE,High,Medium
P013508,1985,Country 2,TRUE,FALSE,High,High
P013509,2004,Country 1,FALSE,TRUE,High,Low
P013510,1978,Country 3,TRUE,FALSE,High,High
P013511,2004,Country 1,FALSE,TRUE,High,High
P013512,2001,Country 1,FALSE,TRUE,High,High
P013513,1975,Country 2,FALSE,TRUE,High,High
P013514,1985,Country 2,FALSE,TRUE,High,High
P013515,1996,Country 1,FALSE,TRUE,High,High
P013516,1992,Country 3,TRUE,FALSE,High,High
P013517,2000,Country 1,TRUE,TRUE,Low,Low
P013518,2008,Country 1,FALSE,TRUE,High,High
P013519,1999,Country 1,FALSE,TRUE,High,Low
P013520,1984,Country 2,FALSE,TRUE,Medium,Low
P013521,2006,Country 2,FALSE,TRUE,High,Medium
P013522,2003,Country 3,FALSE,TRUE,High,Low
P013523,1995,Country 2,TRUE,TRUE,High,Medium
P013524,1986,Country 1,FALSE,TRUE,High,High
P013525,1968,Country 1,FALSE,TRUE,High,High
P013526,1996,Country 1,FALSE,TRUE,High,High
P013527,2006,Country 2,TRUE,FALSE,Medium,Low
P013528,1993,Country 1,FALSE,TRUE,High,High
P013529,2001,Country 2,TRUE,FALSE,High,Medium
P013530,1978,Country 2,TRUE,FALSE,High,High
P013531,2003,Country 2,FALSE,TRUE,High,High
P013532,2002,Country 1,FALSE,TRUE,High,High
P013533,1994,Country 1,FALSE,TRUE,High,High
P013534,1985,Country 3,FALSE,TRUE,High,Low
P013535,2006,Country 2,TRUE,FALSE,High,High
P013536,1980,Country 1,TRUE,FALSE,High,High
P013537,1996,Country 2,FALSE,TRUE,High,High
P013538,1998,Country 3,FALSE,TRUE,High,High
P013539,1987,Country 1,FALSE,TRUE,High,High
P013540,1992,Country 3,FALSE,TRUE,High,High
P013541,1993,Country 1,FALSE,TRUE,High,High
P013542,2000,Country 3,TRUE,FALSE,High,Medium
P013543,1995,Country 1,FALSE,TRUE,Low,High
P013544,2004,Country 1,FALSE,TRUE,Low,High
P013545,1989,Country 1,FALSE,TRUE,High,High
P013546,2008,Country 3,TRUE,FALSE,High,Medium
P013547,1992,Country 3,TRUE,FALSE,High,Low
P013548,2001,Country 1,FALSE,TRUE,High,Low
P013549,1997,Country 1,FALSE,TRUE,High,High
P013550,1993,Country 1,TRUE,FALSE,High,High
P013551,1993,Country 1,FALSE,TRUE,High,High
P013552,2000,Country 2,FALSE,TRUE,Medium,High
P013553,2006,Country 1,FALSE,TRUE,Medium,High
P013554,1977,Country 3,FALSE,TRUE,Low,High
P013555,2008,Country 3,TRUE,FALSE,High,Low
P013556,1999,Country 1,FALSE,TRUE,Low,Low
P013557,2004,Country 2,TRUE,FALSE,High,High
P013558,1988,Country 3,TRUE,FALSE,High,High
P013559,1978,Country 3,FALSE,TRUE,High,High
P013560,1988,Country 2,TRUE,FALSE,High,High
P013561,1990,Country 1,FALSE,TRUE,High,Low
P013562,2006,Country 1,TRUE,FALSE,High,High
P013563,1998,Country 2,FALSE,TRUE,High,High
P013564,2008,Country 1,FALSE,TRUE,High,Low
P013565,1985,Country 2,TRUE,FALSE,High,Medium
P013566,1997,Country 2,FALSE,TRUE,High,High
P013567,2000,Country 1,FALSE,TRUE,Low,Medium
P013568,1999,Country 1,FALSE,TRUE,Low,High
P013569,1983,Country 1,FALSE,TRUE,High,High
P013570,2006,Country 3,FALSE,TRUE,Medium,Low
P013571,2006,Country 1,FALSE,TRUE,High,High
P013572,1998,Country 1,TRUE,FALSE,High,High
P013573,1986,Country 3,FALSE,TRUE,High,High
P013574,1990,Country 2,FALSE,TRUE,High,Medium
P013575,1966,Country 2,FALSE,TRUE,High,High
P013576,1998,Country 3,TRUE,FALSE,High,High
P013577,2004,Country 1,FALSE,TRUE,High,High
P013578,1999,Country 3,FALSE,TRUE,Medium,Medium
P013579,1999,Country 3,FALSE,TRUE,High,Medium
P013580,1971,Country 1,FALSE,TRUE,High,High
P013581,1983,Country 1,TRUE,FALSE,High,High
P013582,1996,Country 1,FALSE,TRUE,High,High
P013583,1991,Country 2,TRUE,FALSE,High,High
P013584,1995,Country 2,FALSE,TRUE,High,Medium
P013585,2008,Country 2,TRUE,TRUE,High,High
P013586,1993,Country 3,TRUE,FALSE,High,Medium
P013587,2005,Country 1,FALSE,TRUE,High,High
P013588,1994,Country 2,FALSE,TRUE,High,High
P013589,1994,Country 2,TRUE,FALSE,High,High
P013590,2008,Country 2,FALSE,TRUE,High,Medium
P013591,1999,Country 1,FALSE,TRUE,High,High
P013592,1995,Country 2,FALSE,TRUE,High,Low
P013593,1996,Country 2,FALSE,TRUE,High,Low
P013594,2008,Country 1,FALSE,TRUE,High,Medium
P013595,1978,Country 2,FALSE,TRUE,High,High
P013596,2003,Country 1,FALSE,TRUE,Low,Low
P013597,2005,Country 1,FALSE,TRUE,Low,Low
P013598,1988,Country 3,TRUE,FALSE,High,High
P013599,1987,Country 1,TRUE,TRUE,High,High
P013600,1995,Country 2,TRUE,FALSE,High,High
P013601,1979,Country 2,FALSE,TRUE,High,Medium
P013602,2004,Country 1,FALSE,TRUE,High,High
P013603,1999,Country 1,FALSE,TRUE,High,High
P013604,2005,Country 1,FALSE,TRUE,Medium,High
P013605,1988,Country 1,FALSE,TRUE,High,High
P013606,2002,Country 2,TRUE,TRUE,High,Low
P013607,1983,Country 1,FALSE,TRUE,Low,High
P013608,1990,Country 3,FALSE,TRUE,High,High
P013609,2004,Country 1,FALSE,TRUE,Low,High
P013610,2005,Country 1,TRUE,FALSE,High,High
P013611,1987,Country 3,FALSE,TRUE,High,High
P013612,1982,Country 2,FALSE,TRUE,High,High
P013613,1991,Country 2,FALSE,TRUE,High,High
P013614,1953,Country 2,TRUE,FALSE,High,Medium
P013615,1997,Country 3,TRUE,FALSE,High,Low
P013616,1999,Country 1,TRUE,FALSE,High,Low
P013617,2001,Country 1,FALSE,TRUE,High,High
P013618,1973,Country 3,FALSE,TRUE,High,High
P013619,1995,Country 1,TRUE,FALSE,High,Medium
P013620,2003,Country 2,FALSE,TRUE,High,Medium
P013621,2000,Country 2,TRUE,FALSE,High,High
P013622,1997,Country 2,FALSE,TRUE,High,High
P013623,2004,Country 2,TRUE,FALSE,High,Medium
P013624,1992,Country 3,FALSE,TRUE,High,Medium
P013625,1998,Country 1,FALSE,TRUE,High,High
P013626,2007,Country 2,FALSE,TRUE,High,High
P013627,1988,Country 2,FALSE,TRUE,High,High
P013628,1999,Country 1,FALSE,TRUE,Medium,High
P013629,1990,Country 3,TRUE,FALSE,High,High
P013630,1999,Country 1,FALSE,TRUE,Medium,High
P013631,1984,Country 1,FALSE,TRUE,High,High
P013632,2007,Country 3,FALSE,TRUE,High,High
P013633,2008,Country 3,FALSE,TRUE,High,Medium
P013634,1997,Country 1,FALSE,TRUE,High,Low
P013635,1995,Country 2,FALSE,TRUE,High,Medium
P013636,1967,Country 1,TRUE,FALSE,High,Medium
P013637,1997,Country 1,FALSE,TRUE,High,High
P013638,2000,Country 1,FALSE,TRUE,High,Medium
P013639,2007,Country 3,FALSE,TRUE,High,High
P013640,1997,Country 1,FALSE,TRUE,High,Medium
P013641,1999,Country 1,TRUE,FALSE,High,Medium
P013642,1994,Country 2,FALSE,TRUE,High,High
P013643,1989,Country 1,FALSE,TRUE,Medium,High
P013644,1996,Country 1,FALSE,TRUE,High,Low
P013645,1997,Country 1,FALSE,TRUE,High,Medium
P013646,1991,Country 2,FALSE,TRUE,High,High
P013647,2006,Country 2,FALSE,TRUE,High,High
P013648,1988,Country 2,FALSE,TRUE,High,High
P013649,1990,Country 1,FALSE,TRUE,High,High
P013650,1992,Country 1,FALSE,TRUE,High,Medium
P013651,1997,Country 2,FALSE,TRUE,High,Medium
P013652,1989,Country 1,FALSE,TRUE,High,Medium
P013653,1998,Country 1,FALSE,TRUE,High,High
P013654,1983,Country 1,FALSE,TRUE,High,Low
P013655,1958,Country 1,FALSE,TRUE,High,High
P013656,1995,Country 1,FALSE,TRUE,High,High
P013657,1999,Country 3,FALSE,TRUE,High,Medium
P013658,1978,Country 2,FALSE,TRUE,High,High
P013659,1999,Country 2,FALSE,TRUE,High,High
P013660,1998,Country 1,FALSE,TRUE,High,High
P013661,1987,Country 2,TRUE,FALSE,Medium,Medium
P013662,2003,Country 2,FALSE,TRUE,High,High
P013663,2003,Country 3,TRUE,FALSE,High,Medium
P013664,2005,Country 1,FALSE,TRUE,High,High
P013665,1991,Country 2,FALSE,TRUE,High,High
P013666,2003,Country 1,FALSE,TRUE,High,Medium
P013667,1998,Country 2,FALSE,TRUE,Low,Low
P013668,1991,Country 3,FALSE,TRUE,High,High
P013669,1986,Country 2,TRUE,TRUE,High,High
P013670,1983,Country 2,FALSE,TRUE,High,High
P013671,1987,Country 3,FALSE,TRUE,High,Medium
P013672,1995,Country 3,FALSE,TRUE,High,High
P013673,1998,Country 1,FALSE,TRUE,High,Low
P013674,1994,Country 1,FALSE,TRUE,High,Medium
P013675,1987,Country 2,FALSE,TRUE,High,High
P013676,1959,Country 3,FALSE,TRUE,High,High
P013677,1997,Country 2,FALSE,TRUE,High,High
P013678,1996,Country 1,FALSE,TRUE,High,High
P013679,1998,Country 2,TRUE,FALSE,High,Medium
P013680,2006,Country 1,FALSE,TRUE,Medium,High
P013681,2007,Country 1,FALSE,TRUE,High,Low
P013682,1992,Country 1,FALSE,TRUE,High,Medium
P013683,1991,Country 1,FALSE,TRUE,Medium,High
P013684,1971,Country 2,FALSE,TRUE,High,High
P013685,2002,Country 1,FALSE,TRUE,High,High
P013686,1979,Country 1,TRUE,FALSE,High,High
P013687,1999,Country 2,FALSE,TRUE,High,High
P013688,2002,Country 1,FALSE,TRUE,Low,Low
P013689,1974,Country 1,TRUE,TRUE,High,Low
P013690,2003,Country 1,FALSE,TRUE,High,Medium
P013691,1990,Country 1,TRUE,FALSE,High,Medium
P013692,1983,Country 2,TRUE,FALSE,Low,Medium
P013693,1994,Country 1,FALSE,TRUE,High,High
P013694,1992,Country 1,FALSE,TRUE,High,High
P013695,2002,Country 1,TRUE,FALSE,Medium,High
P013696,1979,Country 1,FALSE,TRUE,High,Medium
P013697,2001,Country 1,FALSE,TRUE,Low,High
P013698,1993,Country 1,FALSE,TRUE,High,High
P013699,1996,Country 1,FALSE,TRUE,High,High
P013700,1999,Country 1,FALSE,TRUE,High,High
P013701,1970,Country 3,FALSE,TRUE,High,High
P013702,1982,Country 1,TRUE,FALSE,High,Medium
P013703,1980,Country 1,FALSE,TRUE,High,High
P013704,1996,Country 2,FALSE,TRUE,Low,Medium
P013705,2002,Country 1,FALSE,TRUE,High,High
P013706,1970,Country 2,FALSE,TRUE,High,High
P013707,2001,Country 1,FALSE,TRUE,High,High
P013708,1988,Country 1,FALSE,TRUE,High,Low
